FIPStxt,Stabr,Area_name,POVALL_2019,,,,,,,,,,,,,,,,,,,,,,,,,,
20171,KS,Scott ,372,,,,,,,,,,,,,,,,,,,,,,,,,,
20173,KS,Sedgwick ,"64,061",,,,,,,,,,,,,,,,,,,,,,,,,,
20175,KS,Seward ,"2,969",,,,,,,,,,,,,,,,,,,,,,,,,,
20177,KS,Shawnee ,"16,817",,,,,,,,,,,,,,,,,,,,,,,,,,
20179,KS,Sheridan ,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20181,KS,Sherman ,725,,,,,,,,,,,,,,,,,,,,,,,,,,
20183,KS,Smith ,407,,,,,,,,,,,,,,,,,,,,,,,,,,
20185,KS,Stafford ,559,,,,,,,,,,,,,,,,,,,,,,,,,,
20187,KS,Stanton ,206,,,,,,,,,,,,,,,,,,,,,,,,,,
20189,KS,Stevens ,524,,,,,,,,,,,,,,,,,,,,,,,,,,
20191,KS,Sumner ,"2,542",,,,,,,,,,,,,,,,,,,,,,,,,,
20193,KS,Thomas ,670,,,,,,,,,,,,,,,,,,,,,,,,,,
20195,KS,Trego ,295,,,,,,,,,,,,,,,,,,,,,,,,,,
20197,KS,Wabaunsee ,472,,,,,,,,,,,,,,,,,,,,,,,,,,
20199,KS,Wallace ,181,,,,,,,,,,,,,,,,,,,,,,,,,,
20201,KS,Washington ,502,,,,,,,,,,,,,,,,,,,,,,,,,,
20203,KS,Wichita ,230,,,,,,,,,,,,,,,,,,,,,,,,,,
20205,KS,Wilson ,"1,110",,,,,,,,,,,,,,,,,,,,,,,,,,
20207,KS,Woodson ,440,,,,,,,,,,,,,,,,,,,,,,,,,,
20209,KS,Wyandotte ,"33,777",,,,,,,,,,,,,,,,,,,,,,,,,,
21001,KY,Adair ,"3,832",,,,,,,,,,,,,,,,,,,,,,,,,,
21003,KY,Allen ,"3,543",,,,,,,,,,,,,,,,,,,,,,,,,,
21005,KY,Anderson ,"2,294",,,,,,,,,,,,,,,,,,,,,,,,,,
21007,KY,Ballard ,"1,195",,,,,,,,,,,,,,,,,,,,,,,,,,
21009,KY,Barren ,"8,697",,,,,,,,,,,,,,,,,,,,,,,,,,
21011,KY,Bath ,"2,397",,,,,,,,,,,,,,,,,,,,,,,,,,
21013,KY,Bell ,"7,569",,,,,,,,,,,,,,,,,,,,,,,,,,
21015,KY,Boone ,"9,435",,,,,,,,,,,,,,,,,,,,,,,,,,
21017,KY,Bourbon ,"2,736",,,,,,,,,,,,,,,,,,,,,,,,,,
21019,KY,Boyd ,"9,186",,,,,,,,,,,,,,,,,,,,,,,,,,
21021,KY,Boyle ,"4,119",,,,,,,,,,,,,,,,,,,,,,,,,,
21023,KY,Bracken ,"1,156",,,,,,,,,,,,,,,,,,,,,,,,,,
21025,KY,Breathitt ,"3,609",,,,,,,,,,,,,,,,,,,,,,,,,,
21027,KY,Breckinridge ,"3,675",,,,,,,,,,,,,,,,,,,,,,,,,,
21029,KY,Bullitt ,"6,294",,,,,,,,,,,,,,,,,,,,,,,,,,
21031,KY,Butler ,"2,261",,,,,,,,,,,,,,,,,,,,,,,,,,
21033,KY,Caldwell ,"1,982",,,,,,,,,,,,,,,,,,,,,,,,,,
21035,KY,Calloway ,"5,875",,,,,,,,,,,,,,,,,,,,,,,,,,
21037,KY,Campbell ,"9,833",,,,,,,,,,,,,,,,,,,,,,,,,,
21039,KY,Carlisle ,725,,,,,,,,,,,,,,,,,,,,,,,,,,
21041,KY,Carroll ,"1,569",,,,,,,,,,,,,,,,,,,,,,,,,,
21043,KY,Carter ,"5,207",,,,,,,,,,,,,,,,,,,,,,,,,,
21045,KY,Casey ,"3,938",,,,,,,,,,,,,,,,,,,,,,,,,,
21047,KY,Christian ,"12,219",,,,,,,,,,,,,,,,,,,,,,,,,,
21049,KY,Clark ,"4,627",,,,,,,,,,,,,,,,,,,,,,,,,,
21051,KY,Clay ,"5,905",,,,,,,,,,,,,,,,,,,,,,,,,,
21053,KY,Clinton ,"2,353",,,,,,,,,,,,,,,,,,,,,,,,,,
21055,KY,Crittenden ,"1,646",,,,,,,,,,,,,,,,,,,,,,,,,,
21057,KY,Cumberland ,"1,492",,,,,,,,,,,,,,,,,,,,,,,,,,
21059,KY,Daviess ,"15,213",,,,,,,,,,,,,,,,,,,,,,,,,,
21061,KY,Edmonson ,"1,925",,,,,,,,,,,,,,,,,,,,,,,,,,
21063,KY,Elliott ,"1,775",,,,,,,,,,,,,,,,,,,,,,,,,,
21065,KY,Estill ,"3,161",,,,,,,,,,,,,,,,,,,,,,,,,,
21067,KY,Fayette ,"47,657",,,,,,,,,,,,,,,,,,,,,,,,,,
21069,KY,Fleming ,"3,065",,,,,,,,,,,,,,,,,,,,,,,,,,
21071,KY,Floyd ,"9,632",,,,,,,,,,,,,,,,,,,,,,,,,,
21073,KY,Franklin ,"5,680",,,,,,,,,,,,,,,,,,,,,,,,,,
21075,KY,Fulton ,"1,412",,,,,,,,,,,,,,,,,,,,,,,,,,
21077,KY,Gallatin ,"1,167",,,,,,,,,,,,,,,,,,,,,,,,,,
21079,KY,Garrard ,"2,741",,,,,,,,,,,,,,,,,,,,,,,,,,
21081,KY,Grant ,"3,256",,,,,,,,,,,,,,,,,,,,,,,,,,
21083,KY,Graves ,"6,551",,,,,,,,,,,,,,,,,,,,,,,,,,
21085,KY,Grayson ,"5,175",,,,,,,,,,,,,,,,,,,,,,,,,,
21087,KY,Green ,"2,010",,,,,,,,,,,,,,,,,,,,,,,,,,
21089,KY,Greenup ,"5,490",,,,,,,,,,,,,,,,,,,,,,,,,,
21091,KY,Hancock ,"1,055",,,,,,,,,,,,,,,,,,,,,,,,,,
21093,KY,Hardin ,"11,476",,,,,,,,,,,,,,,,,,,,,,,,,,
21095,KY,Harlan ,"7,918",,,,,,,,,,,,,,,,,,,,,,,,,,
21097,KY,Harrison ,"2,845",,,,,,,,,,,,,,,,,,,,,,,,,,
21099,KY,Hart ,"3,767",,,,,,,,,,,,,,,,,,,,,,,,,,
21101,KY,Henderson ,"7,172",,,,,,,,,,,,,,,,,,,,,,,,,,
21103,KY,Henry ,"2,337",,,,,,,,,,,,,,,,,,,,,,,,,,
21105,KY,Hickman ,703,,,,,,,,,,,,,,,,,,,,,,,,,,
21107,KY,Hopkins ,"7,829",,,,,,,,,,,,,,,,,,,,,,,,,,
21109,KY,Jackson ,"3,655",,,,,,,,,,,,,,,,,,,,,,,,,,
21111,KY,Jefferson ,"106,552",,,,,,,,,,,,,,,,,,,,,,,,,,
21113,KY,Jessamine ,"5,744",,,,,,,,,,,,,,,,,,,,,,,,,,
21115,KY,Johnson ,"5,575",,,,,,,,,,,,,,,,,,,,,,,,,,
21117,KY,Kenton ,"18,352",,,,,,,,,,,,,,,,,,,,,,,,,,
21119,KY,Knott ,"4,291",,,,,,,,,,,,,,,,,,,,,,,,,,
21121,KY,Knox ,"9,538",,,,,,,,,,,,,,,,,,,,,,,,,,
21123,KY,Larue ,"2,160",,,,,,,,,,,,,,,,,,,,,,,,,,
21125,KY,Laurel ,"12,793",,,,,,,,,,,,,,,,,,,,,,,,,,
21127,KY,Lawrence ,"3,546",,,,,,,,,,,,,,,,,,,,,,,,,,
21129,KY,Lee ,"2,220",,,,,,,,,,,,,,,,,,,,,,,,,,
21131,KY,Leslie ,"3,106",,,,,,,,,,,,,,,,,,,,,,,,,,
21133,KY,Letcher ,"6,158",,,,,,,,,,,,,,,,,,,,,,,,,,
21135,KY,Lewis ,"3,036",,,,,,,,,,,,,,,,,,,,,,,,,,
21137,KY,Lincoln ,"4,770",,,,,,,,,,,,,,,,,,,,,,,,,,
21139,KY,Livingston ,"1,110",,,,,,,,,,,,,,,,,,,,,,,,,,
21141,KY,Logan ,"4,080",,,,,,,,,,,,,,,,,,,,,,,,,,
21143,KY,Lyon ,"1,015",,,,,,,,,,,,,,,,,,,,,,,,,,
21145,KY,McCracken ,"9,947",,,,,,,,,,,,,,,,,,,,,,,,,,
21147,KY,McCreary ,"5,319",,,,,,,,,,,,,,,,,,,,,,,,,,
21149,KY,McLean ,"1,268",,,,,,,,,,,,,,,,,,,,,,,,,,
21151,KY,Madison ,"15,284",,,,,,,,,,,,,,,,,,,,,,,,,,
21153,KY,Magoffin ,"3,528",,,,,,,,,,,,,,,,,,,,,,,,,,
21155,KY,Marion ,"3,148",,,,,,,,,,,,,,,,,,,,,,,,,,
21157,KY,Marshall ,"3,596",,,,,,,,,,,,,,,,,,,,,,,,,,
21159,KY,Martin ,"3,353",,,,,,,,,,,,,,,,,,,,,,,,,,
21161,KY,Mason ,"2,619",,,,,,,,,,,,,,,,,,,,,,,,,,
21163,KY,Meade ,"3,206",,,,,,,,,,,,,,,,,,,,,,,,,,
21165,KY,Menifee ,"1,661",,,,,,,,,,,,,,,,,,,,,,,,,,
21167,KY,Mercer ,"2,990",,,,,,,,,,,,,,,,,,,,,,,,,,
21169,KY,Metcalfe ,"2,241",,,,,,,,,,,,,,,,,,,,,,,,,,
21171,KY,Monroe ,"2,263",,,,,,,,,,,,,,,,,,,,,,,,,,
21173,KY,Montgomery ,"4,373",,,,,,,,,,,,,,,,,,,,,,,,,,
21175,KY,Morgan ,"2,997",,,,,,,,,,,,,,,,,,,,,,,,,,
21177,KY,Muhlenberg ,"5,425",,,,,,,,,,,,,,,,,,,,,,,,,,
21179,KY,Nelson ,"4,773",,,,,,,,,,,,,,,,,,,,,,,,,,
21181,KY,Nicholas ,"1,236",,,,,,,,,,,,,,,,,,,,,,,,,,
21183,KY,Ohio ,"3,672",,,,,,,,,,,,,,,,,,,,,,,,,,
21185,KY,Oldham ,"3,070",,,,,,,,,,,,,,,,,,,,,,,,,,
21187,KY,Owen ,"1,703",,,,,,,,,,,,,,,,,,,,,,,,,,
21189,KY,Owsley ,"1,528",,,,,,,,,,,,,,,,,,,,,,,,,,
21191,KY,Pendleton ,"1,791",,,,,,,,,,,,,,,,,,,,,,,,,,
21193,KY,Perry ,"6,080",,,,,,,,,,,,,,,,,,,,,,,,,,
21195,KY,Pike ,"13,523",,,,,,,,,,,,,,,,,,,,,,,,,,
21197,KY,Powell ,"2,593",,,,,,,,,,,,,,,,,,,,,,,,,,
21199,KY,Pulaski ,"14,392",,,,,,,,,,,,,,,,,,,,,,,,,,
21201,KY,Robertson ,450,,,,,,,,,,,,,,,,,,,,,,,,,,
21203,KY,Rockcastle ,"3,425",,,,,,,,,,,,,,,,,,,,,,,,,,
21205,KY,Rowan ,"4,976",,,,,,,,,,,,,,,,,,,,,,,,,,
21207,KY,Russell ,"3,990",,,,,,,,,,,,,,,,,,,,,,,,,,
21209,KY,Scott ,"4,795",,,,,,,,,,,,,,,,,,,,,,,,,,
21211,KY,Shelby ,"4,449",,,,,,,,,,,,,,,,,,,,,,,,,,
21213,KY,Simpson ,"2,264",,,,,,,,,,,,,,,,,,,,,,,,,,
21215,KY,Spencer ,"1,403",,,,,,,,,,,,,,,,,,,,,,,,,,
21217,KY,Taylor ,"3,997",,,,,,,,,,,,,,,,,,,,,,,,,,
21219,KY,Todd ,"2,060",,,,,,,,,,,,,,,,,,,,,,,,,,
21221,KY,Trigg ,"2,119",,,,,,,,,,,,,,,,,,,,,,,,,,
21223,KY,Trimble ,996,,,,,,,,,,,,,,,,,,,,,,,,,,
21225,KY,Union ,"2,455",,,,,,,,,,,,,,,,,,,,,,,,,,
21227,KY,Warren ,"19,308",,,,,,,,,,,,,,,,,,,,,,,,,,
21229,KY,Washington ,"1,723",,,,,,,,,,,,,,,,,,,,,,,,,,
21231,KY,Wayne ,"4,736",,,,,,,,,,,,,,,,,,,,,,,,,,
21233,KY,Webster ,"2,032",,,,,,,,,,,,,,,,,,,,,,,,,,
21235,KY,Whitley ,"7,763",,,,,,,,,,,,,,,,,,,,,,,,,,
21237,KY,Wolfe ,"2,108",,,,,,,,,,,,,,,,,,,,,,,,,,
21239,KY,Woodford ,"2,162",,,,,,,,,,,,,,,,,,,,,,,,,,
22001,LA,Acadia Parish,"12,365",,,,,,,,,,,,,,,,,,,,,,,,,,
22003,LA,Allen Parish,"4,610",,,,,,,,,,,,,,,,,,,,,,,,,,
22005,LA,Ascension Parish,"12,011",,,,,,,,,,,,,,,,,,,,,,,,,,
22007,LA,Assumption Parish,"4,071",,,,,,,,,,,,,,,,,,,,,,,,,,
22009,LA,Avoyelles Parish,"8,980",,,,,,,,,,,,,,,,,,,,,,,,,,
22011,LA,Beauregard Parish,"5,167",,,,,,,,,,,,,,,,,,,,,,,,,,
22013,LA,Bienville Parish,"3,137",,,,,,,,,,,,,,,,,,,,,,,,,,
22015,LA,Bossier Parish,"20,339",,,,,,,,,,,,,,,,,,,,,,,,,,
22017,LA,Caddo Parish,"56,480",,,,,,,,,,,,,,,,,,,,,,,,,,
22019,LA,Calcasieu Parish,"37,742",,,,,,,,,,,,,,,,,,,,,,,,,,
22021,LA,Caldwell Parish,"1,818",,,,,,,,,,,,,,,,,,,,,,,,,,
22023,LA,Cameron Parish,949,,,,,,,,,,,,,,,,,,,,,,,,,,
22025,LA,Catahoula Parish,"2,275",,,,,,,,,,,,,,,,,,,,,,,,,,
22027,LA,Claiborne Parish,"4,135",,,,,,,,,,,,,,,,,,,,,,,,,,
22029,LA,Concordia Parish,"4,873",,,,,,,,,,,,,,,,,,,,,,,,,,
22031,LA,De Soto Parish,"4,898",,,,,,,,,,,,,,,,,,,,,,,,,,
22033,LA,East Baton Rouge Parish,"76,011",,,,,,,,,,,,,,,,,,,,,,,,,,
22035,LA,East Carroll Parish,"2,221",,,,,,,,,,,,,,,,,,,,,,,,,,
22037,LA,East Feliciana Parish,"3,130",,,,,,,,,,,,,,,,,,,,,,,,,,
22039,LA,Evangeline Parish,"9,115",,,,,,,,,,,,,,,,,,,,,,,,,,
22041,LA,Franklin Parish,"4,990",,,,,,,,,,,,,,,,,,,,,,,,,,
22043,LA,Grant Parish,"3,610",,,,,,,,,,,,,,,,,,,,,,,,,,
22045,LA,Iberia Parish,"15,059",,,,,,,,,,,,,,,,,,,,,,,,,,
22047,LA,Iberville Parish,"5,370",,,,,,,,,,,,,,,,,,,,,,,,,,
22049,LA,Jackson Parish,"2,827",,,,,,,,,,,,,,,,,,,,,,,,,,
22051,LA,Jefferson Parish,"62,709",,,,,,,,,,,,,,,,,,,,,,,,,,
22053,LA,Jefferson Davis Parish,"5,877",,,,,,,,,,,,,,,,,,,,,,,,,,
22055,LA,Lafayette Parish,"39,646",,,,,,,,,,,,,,,,,,,,,,,,,,
22057,LA,Lafourche Parish,"16,755",,,,,,,,,,,,,,,,,,,,,,,,,,
22059,LA,La Salle Parish,"2,300",,,,,,,,,,,,,,,,,,,,,,,,,,
22061,LA,Lincoln Parish,"12,361",,,,,,,,,,,,,,,,,,,,,,,,,,
22063,LA,Livingston Parish,"16,700",,,,,,,,,,,,,,,,,,,,,,,,,,
22065,LA,Madison Parish,"3,855",,,,,,,,,,,,,,,,,,,,,,,,,,
22067,LA,Morehouse Parish,"7,449",,,,,,,,,,,,,,,,,,,,,,,,,,
22069,LA,Natchitoches Parish,"7,047",,,,,,,,,,,,,,,,,,,,,,,,,,
22071,LA,Orleans Parish,"88,917",,,,,,,,,,,,,,,,,,,,,,,,,,
22073,LA,Ouachita Parish,"35,315",,,,,,,,,,,,,,,,,,,,,,,,,,
22075,LA,Plaquemines Parish,"3,450",,,,,,,,,,,,,,,,,,,,,,,,,,
22077,LA,Pointe Coupee Parish,"4,312",,,,,,,,,,,,,,,,,,,,,,,,,,
22079,LA,Rapides Parish,"23,052",,,,,,,,,,,,,,,,,,,,,,,,,,
22081,LA,Red River Parish,"1,970",,,,,,,,,,,,,,,,,,,,,,,,,,
22083,LA,Richland Parish,"4,810",,,,,,,,,,,,,,,,,,,,,,,,,,
22085,LA,Sabine Parish,"4,296",,,,,,,,,,,,,,,,,,,,,,,,,,
22087,LA,St. Bernard Parish,"8,967",,,,,,,,,,,,,,,,,,,,,,,,,,
22089,LA,St. Charles Parish,"5,824",,,,,,,,,,,,,,,,,,,,,,,,,,
22091,LA,St. Helena Parish,"1,952",,,,,,,,,,,,,,,,,,,,,,,,,,
22093,LA,St. James Parish,"3,455",,,,,,,,,,,,,,,,,,,,,,,,,,
22095,LA,St. John the Baptist Parish,"6,780",,,,,,,,,,,,,,,,,,,,,,,,,,
22097,LA,St. Landry Parish,"18,256",,,,,,,,,,,,,,,,,,,,,,,,,,
22099,LA,St. Martin Parish,"9,811",,,,,,,,,,,,,,,,,,,,,,,,,,
22101,LA,St. Mary Parish,"11,532",,,,,,,,,,,,,,,,,,,,,,,,,,
22103,LA,St. Tammany Parish,"29,707",,,,,,,,,,,,,,,,,,,,,,,,,,
22105,LA,Tangipahoa Parish,"28,408",,,,,,,,,,,,,,,,,,,,,,,,,,
22107,LA,Tensas Parish,"1,247",,,,,,,,,,,,,,,,,,,,,,,,,,
22109,LA,Terrebonne Parish,"20,691",,,,,,,,,,,,,,,,,,,,,,,,,,
22111,LA,Union Parish,"4,187",,,,,,,,,,,,,,,,,,,,,,,,,,
22113,LA,Vermilion Parish,"10,017",,,,,,,,,,,,,,,,,,,,,,,,,,
22115,LA,Vernon Parish,"6,850",,,,,,,,,,,,,,,,,,,,,,,,,,
22117,LA,Washington Parish,"11,062",,,,,,,,,,,,,,,,,,,,,,,,,,
22119,LA,Webster Parish,"10,967",,,,,,,,,,,,,,,,,,,,,,,,,,
22121,LA,West Baton Rouge Parish,"3,734",,,,,,,,,,,,,,,,,,,,,,,,,,
22123,LA,West Carroll Parish,"2,177",,,,,,,,,,,,,,,,,,,,,,,,,,
22125,LA,West Feliciana Parish,"2,261",,,,,,,,,,,,,,,,,,,,,,,,,,
22127,LA,Winn Parish,"2,852",,,,,,,,,,,,,,,,,,,,,,,,,,
23001,ME,Androscoggin ,"10,871",,,,,,,,,,,,,,,,,,,,,,,,,,
23003,ME,Aroostook ,"10,052",,,,,,,,,,,,,,,,,,,,,,,,,,
23005,ME,Cumberland ,"22,333",,,,,,,,,,,,,,,,,,,,,,,,,,
23007,ME,Franklin ,"3,653",,,,,,,,,,,,,,,,,,,,,,,,,,
23009,ME,Hancock ,"5,695",,,,,,,,,,,,,,,,,,,,,,,,,,
23011,ME,Kennebec ,"13,605",,,,,,,,,,,,,,,,,,,,,,,,,,
23013,ME,Knox ,"4,174",,,,,,,,,,,,,,,,,,,,,,,,,,
23015,ME,Lincoln ,"3,727",,,,,,,,,,,,,,,,,,,,,,,,,,
23017,ME,Oxford ,"7,414",,,,,,,,,,,,,,,,,,,,,,,,,,
23019,ME,Penobscot ,"17,894",,,,,,,,,,,,,,,,,,,,,,,,,,
23021,ME,Piscataquis ,"2,717",,,,,,,,,,,,,,,,,,,,,,,,,,
23023,ME,Sagadahoc ,"3,054",,,,,,,,,,,,,,,,,,,,,,,,,,
23025,ME,Somerset ,"9,059",,,,,,,,,,,,,,,,,,,,,,,,,,
23027,ME,Waldo ,"5,318",,,,,,,,,,,,,,,,,,,,,,,,,,
23029,ME,Washington ,"6,009",,,,,,,,,,,,,,,,,,,,,,,,,,
23031,ME,York ,"15,990",,,,,,,,,,,,,,,,,,,,,,,,,,
24001,MD,Allegany ,"10,038",,,,,,,,,,,,,,,,,,,,,,,,,,
24003,MD,Anne Arundel ,"32,641",,,,,,,,,,,,,,,,,,,,,,,,,,
24005,MD,Baltimore ,"71,496",,,,,,,,,,,,,,,,,,,,,,,,,,
24009,MD,Calvert ,"5,216",,,,,,,,,,,,,,,,,,,,,,,,,,
24011,MD,Caroline ,"3,990",,,,,,,,,,,,,,,,,,,,,,,,,,
24013,MD,Carroll ,"8,359",,,,,,,,,,,,,,,,,,,,,,,,,,
24015,MD,Cecil ,"10,469",,,,,,,,,,,,,,,,,,,,,,,,,,
24017,MD,Charles ,"10,268",,,,,,,,,,,,,,,,,,,,,,,,,,
24019,MD,Dorchester ,"5,160",,,,,,,,,,,,,,,,,,,,,,,,,,
24021,MD,Frederick ,"14,538",,,,,,,,,,,,,,,,,,,,,,,,,,
24023,MD,Garrett ,"3,644",,,,,,,,,,,,,,,,,,,,,,,,,,
24025,MD,Harford ,"16,851",,,,,,,,,,,,,,,,,,,,,,,,,,
24027,MD,Howard ,"16,216",,,,,,,,,,,,,,,,,,,,,,,,,,
24029,MD,Kent ,"2,242",,,,,,,,,,,,,,,,,,,,,,,,,,
24031,MD,Montgomery ,"75,836",,,,,,,,,,,,,,,,,,,,,,,,,,
24033,MD,Prince George's ,"76,853",,,,,,,,,,,,,,,,,,,,,,,,,,
24035,MD,Queen Anne's ,"2,967",,,,,,,,,,,,,,,,,,,,,,,,,,
24037,MD,St. Mary's ,"8,494",,,,,,,,,,,,,,,,,,,,,,,,,,
24039,MD,Somerset ,"4,775",,,,,,,,,,,,,,,,,,,,,,,,,,
24041,MD,Talbot ,"3,210",,,,,,,,,,,,,,,,,,,,,,,,,,
24043,MD,Washington ,"17,545",,,,,,,,,,,,,,,,,,,,,,,,,,
24045,MD,Wicomico ,"15,845",,,,,,,,,,,,,,,,,,,,,,,,,,
24047,MD,Worcester ,"5,103",,,,,,,,,,,,,,,,,,,,,,,,,,
24510,MD,Baltimore city,"115,961",,,,,,,,,,,,,,,,,,,,,,,,,,
25001,MA,Barnstable ,"13,595",,,,,,,,,,,,,,,,,,,,,,,,,,
25003,MA,Berkshire ,"13,321",,,,,,,,,,,,,,,,,,,,,,,,,,
25005,MA,Bristol ,"62,413",,,,,,,,,,,,,,,,,,,,,,,,,,
25007,MA,Dukes ,"1,249",,,,,,,,,,,,,,,,,,,,,,,,,,
25009,MA,Essex ,"68,255",,,,,,,,,,,,,,,,,,,,,,,,,,
25011,MA,Franklin ,"6,403",,,,,,,,,,,,,,,,,,,,,,,,,,
25013,MA,Hampden ,"62,331",,,,,,,,,,,,,,,,,,,,,,,,,,
25015,MA,Hampshire ,"15,342",,,,,,,,,,,,,,,,,,,,,,,,,,
25017,MA,Middlesex ,"108,177",,,,,,,,,,,,,,,,,,,,,,,,,,
25019,MA,Nantucket ,620,,,,,,,,,,,,,,,,,,,,,,,,,,
25021,MA,Norfolk ,"40,148",,,,,,,,,,,,,,,,,,,,,,,,,,
25023,MA,Plymouth ,"37,885",,,,,,,,,,,,,,,,,,,,,,,,,,
25025,MA,Suffolk ,"126,266",,,,,,,,,,,,,,,,,,,,,,,,,,
25027,MA,Worcester ,"75,546",,,,,,,,,,,,,,,,,,,,,,,,,,
26001,MI,Alcona ,"1,846",,,,,,,,,,,,,,,,,,,,,,,,,,
26003,MI,Alger ,"1,020",,,,,,,,,,,,,,,,,,,,,,,,,,
26005,MI,Allegan ,"12,648",,,,,,,,,,,,,,,,,,,,,,,,,,
26007,MI,Alpena ,"3,894",,,,,,,,,,,,,,,,,,,,,,,,,,
26009,MI,Antrim ,"2,216",,,,,,,,,,,,,,,,,,,,,,,,,,
26011,MI,Arenac ,"2,528",,,,,,,,,,,,,,,,,,,,,,,,,,
26013,MI,Baraga ,984,,,,,,,,,,,,,,,,,,,,,,,,,,
26015,MI,Barry ,"4,749",,,,,,,,,,,,,,,,,,,,,,,,,,
26017,MI,Bay ,"13,645",,,,,,,,,,,,,,,,,,,,,,,,,,
26019,MI,Benzie ,"1,685",,,,,,,,,,,,,,,,,,,,,,,,,,
26021,MI,Berrien ,"23,806",,,,,,,,,,,,,,,,,,,,,,,,,,
26023,MI,Branch ,"5,462",,,,,,,,,,,,,,,,,,,,,,,,,,
26025,MI,Calhoun ,"18,085",,,,,,,,,,,,,,,,,,,,,,,,,,
26027,MI,Cass ,"7,558",,,,,,,,,,,,,,,,,,,,,,,,,,
26029,MI,Charlevoix ,"2,510",,,,,,,,,,,,,,,,,,,,,,,,,,
26031,MI,Cheboygan ,"3,716",,,,,,,,,,,,,,,,,,,,,,,,,,
26033,MI,Chippewa ,"5,966",,,,,,,,,,,,,,,,,,,,,,,,,,
26035,MI,Clare ,"5,982",,,,,,,,,,,,,,,,,,,,,,,,,,
26037,MI,Clinton ,"6,164",,,,,,,,,,,,,,,,,,,,,,,,,,
26039,MI,Crawford ,"1,933",,,,,,,,,,,,,,,,,,,,,,,,,,
26041,MI,Delta ,"4,844",,,,,,,,,,,,,,,,,,,,,,,,,,
26043,MI,Dickinson ,"2,457",,,,,,,,,,,,,,,,,,,,,,,,,,
26045,MI,Eaton ,"8,093",,,,,,,,,,,,,,,,,,,,,,,,,,
26047,MI,Emmet ,"3,029",,,,,,,,,,,,,,,,,,,,,,,,,,
26049,MI,Genesee ,"66,557",,,,,,,,,,,,,,,,,,,,,,,,,,
26051,MI,Gladwin ,"3,401",,,,,,,,,,,,,,,,,,,,,,,,,,
26053,MI,Gogebic ,"2,325",,,,,,,,,,,,,,,,,,,,,,,,,,
26055,MI,Grand Traverse ,"6,638",,,,,,,,,,,,,,,,,,,,,,,,,,
26057,MI,Gratiot ,"5,035",,,,,,,,,,,,,,,,,,,,,,,,,,
26059,MI,Hillsdale ,"6,771",,,,,,,,,,,,,,,,,,,,,,,,,,
26061,MI,Houghton ,"4,828",,,,,,,,,,,,,,,,,,,,,,,,,,
26063,MI,Huron ,"4,190",,,,,,,,,,,,,,,,,,,,,,,,,,
26065,MI,Ingham ,"47,655",,,,,,,,,,,,,,,,,,,,,,,,,,
26067,MI,Ionia ,"6,792",,,,,,,,,,,,,,,,,,,,,,,,,,
26069,MI,Iosco ,"3,495",,,,,,,,,,,,,,,,,,,,,,,,,,
26071,MI,Iron ,"1,473",,,,,,,,,,,,,,,,,,,,,,,,,,
26073,MI,Isabella ,"14,755",,,,,,,,,,,,,,,,,,,,,,,,,,
26075,MI,Jackson ,"20,500",,,,,,,,,,,,,,,,,,,,,,,,,,
26077,MI,Kalamazoo ,"34,247",,,,,,,,,,,,,,,,,,,,,,,,,,
26079,MI,Kalkaska ,"2,478",,,,,,,,,,,,,,,,,,,,,,,,,,
26081,MI,Kent ,"72,323",,,,,,,,,,,,,,,,,,,,,,,,,,
26083,MI,Keweenaw ,217,,,,,,,,,,,,,,,,,,,,,,,,,,
26085,MI,Lake ,"2,342",,,,,,,,,,,,,,,,,,,,,,,,,,
26087,MI,Lapeer ,"8,674",,,,,,,,,,,,,,,,,,,,,,,,,,
26089,MI,Leelanau ,"1,541",,,,,,,,,,,,,,,,,,,,,,,,,,
26091,MI,Lenawee ,"11,037",,,,,,,,,,,,,,,,,,,,,,,,,,
26093,MI,Livingston ,"8,415",,,,,,,,,,,,,,,,,,,,,,,,,,
26095,MI,Luce ,969,,,,,,,,,,,,,,,,,,,,,,,,,,
26097,MI,Mackinac ,"1,507",,,,,,,,,,,,,,,,,,,,,,,,,,
26099,MI,Macomb ,"74,273",,,,,,,,,,,,,,,,,,,,,,,,,,
26101,MI,Manistee ,"2,862",,,,,,,,,,,,,,,,,,,,,,,,,,
26103,MI,Marquette ,"7,321",,,,,,,,,,,,,,,,,,,,,,,,,,
26105,MI,Mason ,"3,992",,,,,,,,,,,,,,,,,,,,,,,,,,
26107,MI,Mecosta ,"7,976",,,,,,,,,,,,,,,,,,,,,,,,,,
26109,MI,Menominee ,"3,029",,,,,,,,,,,,,,,,,,,,,,,,,,
26111,MI,Midland ,"7,920",,,,,,,,,,,,,,,,,,,,,,,,,,
26113,MI,Missaukee ,"1,633",,,,,,,,,,,,,,,,,,,,,,,,,,
26115,MI,Monroe ,"15,223",,,,,,,,,,,,,,,,,,,,,,,,,,
26117,MI,Montcalm ,"7,559",,,,,,,,,,,,,,,,,,,,,,,,,,
26119,MI,Montmorency ,"1,321",,,,,,,,,,,,,,,,,,,,,,,,,,
26121,MI,Muskegon ,"22,745",,,,,,,,,,,,,,,,,,,,,,,,,,
26123,MI,Newaygo ,"7,576",,,,,,,,,,,,,,,,,,,,,,,,,,
26125,MI,Oakland ,"96,558",,,,,,,,,,,,,,,,,,,,,,,,,,
